Timestamp,Rede,Token,Cotação USD,Cotação BRL,Função,Gas Usado,Preço do Gas (em gwei),Custo (token),USD,BRL
2025-08-20T22:00:10.114Z,BNB Chain,binancecoin,878.4700,4810.3300,Deploy,519148,0.1,0.0000519148,0.0456,0.2497
2025-08-20T22:00:10.115Z,Polygon,matic-network,0.2457,1.3500,Deploy,519148,27.000000097,0.014016996050357356,0.0034,0.0189
2025-08-20T22:00:10.148Z,Ethereum,Ethereum,4348.7200,23813.0000,setNome,28132,0.379993287,0.000010689971149884,0.0465,0.2546
2025-08-20T22:00:10.150Z,BNB Chain,BNB Chain,878.4700,4810.3300,setNome,28132,0.1,0.0000028132,0.0025,0.0135
2025-08-20T22:00:10.150Z,Polygon,Polygon,0.2457,1.3500,setNome,28132,27.000000097,0.000759564002728804,0.0002,0.0010
2025-08-20T22:00:10.183Z,Ethereum,Ethereum,4348.7200,23813.0000,setPreco,26641,0.379993287,0.000010123401158967,0.0440,0.2411
2025-08-20T22:00:10.184Z,BNB Chain,BNB Chain,878.4700,4810.3300,setPreco,26641,0.1,0.0000026641,0.0023,0.0128
2025-08-20T22:00:10.185Z,Polygon,Polygon,0.2457,1.3500,setPreco,26641,27.000000097,0.000719307002584177,0.0002,0.0010
2025-08-21T18:03:30.243Z,BNB Chain,binancecoin,842.1400,4611.4800,Deploy,519148,0.1,0.0000519148,0.0437,0.2394
2025-08-21T18:03:30.265Z,Polygon,matic-network,0.2369,1.3000,Deploy,519148,27.000000093,0.014016996048280764,0.0033,0.0182
2025-08-21T18:03:30.306Z,BNB Chain,BNB Chain,842.1400,4611.4800,setNome,28132,0.1,0.0000028132,0.0024,0.0130
2025-08-21T18:03:30.307Z,Polygon,Polygon,0.2369,1.3000,setNome,28132,27.000000093,0.000759564002616276,0.0002,0.0010
2025-08-21T18:03:30.332Z,BNB Chain,BNB Chain,842.1400,4611.4800,setPreco,26641,0.1,0.0000026641,0.0022,0.0123
2025-08-21T18:03:30.333Z,Polygon,Polygon,0.2369,1.3000,setPreco,26641,27.000000093,0.000719307002477613,0.0002,0.0009
2025-08-21T19:00:47.203Z,Ethereum,ethereum,4261.2000,23331.0000,Deploy,519148,0.310150045,0.00016101377556166,0.6861,3.7566
2025-08-21T19:00:47.217Z,BNB Chain,binancecoin,840.2000,4600.3400,Deploy,519148,0.1,0.0000519148,0.0436,0.2388
2025-08-21T19:00:47.219Z,Polygon,matic-network,0.2387,1.3100,Deploy,519148,27.000000094,0.014016996048799912,0.0033,0.0184
2025-08-21T19:00:47.265Z,Ethereum,Ethereum,4261.2000,23331.0000,setNome,28132,0.310150045,0.00000872514106594,0.0372,0.2036
2025-08-21T19:00:47.266Z,BNB Chain,BNB Chain,840.2000,4600.3400,setNome,28132,0.1,0.0000028132,0.0024,0.0129
2025-08-21T19:00:47.268Z,Polygon,Polygon,0.2387,1.3100,setNome,28132,27.000000094,0.000759564002644408,0.0002,0.0010
2025-08-21T19:00:47.299Z,Ethereum,Ethereum,4261.2000,23331.0000,setPreco,26641,0.310150045,0.000008262707348845,0.0352,0.1928
2025-08-21T19:00:47.302Z,BNB Chain,BNB Chain,840.2000,4600.3400,setPreco,26641,0.1,0.0000026641,0.0022,0.0123
2025-08-21T19:00:47.304Z,Polygon,Polygon,0.2387,1.3100,setPreco,26641,27.000000094,0.000719307002504254,0.0002,0.0009
2025-08-21T20:00:12.488Z,Ethereum,ethereum,4223.0900,23135.0000,Deploy,519148,0.346102697,0.000179678522942156,0.7588,4.1569
2025-08-21T20:00:12.500Z,BNB Chain,binancecoin,835.5300,4577.1400,Deploy,519148,0.1,0.0000519148,0.0434,0.2376
2025-08-21T20:00:12.503Z,Polygon,matic-network,0.2362,1.2900,Deploy,519148,27.000000088,0.014016996045685024,0.0033,0.0181
2025-08-21T20:00:12.571Z,Ethereum,Ethereum,4223.0900,23135.0000,setNome,28132,0.346102697,0.000009736561072004,0.0411,0.2253
2025-08-21T20:00:12.575Z,BNB Chain,BNB Chain,835.5300,4577.1400,setNome,28132,0.1,0.0000028132,0.0024,0.0129
2025-08-21T20:00:12.577Z,Polygon,Polygon,0.2362,1.2900,setNome,28132,27.000000088,0.000759564002475616,0.0002,0.0010
2025-08-21T20:00:12.637Z,Ethereum,Ethereum,4223.0900,23135.0000,setPreco,26641,0.346102697,0.000009220521950777,0.0389,0.2133
2025-08-21T20:00:12.644Z,BNB Chain,BNB Chain,835.5300,4577.1400,setPreco,26641,0.1,0.0000026641,0.0022,0.0122
2025-08-21T20:00:12.648Z,Polygon,Polygon,0.2362,1.2900,setPreco,26641,27.000000088,0.000719307002344408,0.0002,0.0009
2025-08-21T21:00:12.496Z,Ethereum,ethereum,4245.0100,23250.0000,Deploy,519148,0.361878156,0.000187868320931088,0.7975,4.3679
2025-08-21T21:00:12.510Z,BNB Chain,binancecoin,838.4100,4592.0500,Deploy,519148,0.1,0.0000519148,0.0435,0.2384
2025-08-21T21:00:12.512Z,Polygon,matic-network,0.2382,1.3000,Deploy,519148,27.000000106,0.014016996055029688,0.0033,0.0182
2025-08-21T21:00:12.546Z,Ethereum,Ethereum,4245.0100,23250.0000,setNome,28132,0.361878156,0.000010180356284592,0.0432,0.2367
2025-08-21T21:00:12.547Z,BNB Chain,BNB Chain,838.4100,4592.0500,setNome,28132,0.1,0.0000028132,0.0024,0.0129
2025-08-21T21:00:12.548Z,Polygon,Polygon,0.2382,1.3000,setNome,28132,27.000000106,0.000759564002981992,0.0002,0.0010
2025-08-21T21:00:12.571Z,Ethereum,Ethereum,4245.0100,23250.0000,setPreco,26641,0.361878156,0.000009640795953996,0.0409,0.2241
2025-08-21T21:00:12.572Z,BNB Chain,BNB Chain,838.4100,4592.0500,setPreco,26641,0.1,0.0000026641,0.0022,0.0122
2025-08-21T21:00:12.573Z,Polygon,Polygon,0.2382,1.3000,setPreco,26641,27.000000106,0.000719307002823946,0.0002,0.0009
2025-08-21T22:00:12.158Z,Ethereum,ethereum,4242.1700,23192.0000,Deploy,519148,0.161802033,0.000083999201827884,0.3563,1.9481
2025-08-21T22:00:12.166Z,BNB Chain,binancecoin,838.7300,4585.3300,Deploy,519148,0.1,0.0000519148,0.0435,0.2380
2025-08-21T22:00:12.168Z,Polygon,matic-network,0.2385,1.3000,Deploy,519148,27.000000091,0.014016996047242468,0.0033,0.0182
2025-08-21T22:00:12.212Z,Ethereum,Ethereum,4242.1700,23192.0000,setNome,28132,0.161802033,0.000004551814792356,0.0193,0.1056
2025-08-21T22:00:12.213Z,BNB Chain,BNB Chain,838.7300,4585.3300,setNome,28132,0.1,0.0000028132,0.0024,0.0129
2025-08-21T22:00:12.215Z,Polygon,Polygon,0.2385,1.3000,setNome,28132,27.000000091,0.000759564002560012,0.0002,0.0010
2025-08-21T22:00:12.245Z,Ethereum,Ethereum,4242.1700,23192.0000,setPreco,26641,0.161802033,0.000004310567961153,0.0183,0.1000
2025-08-21T22:00:12.246Z,BNB Chain,BNB Chain,838.7300,4585.3300,setPreco,26641,0.1,0.0000026641,0.0022,0.0122
2025-08-21T22:00:12.247Z,Polygon,Polygon,0.2385,1.3000,setPreco,26641,27.000000091,0.000719307002424331,0.0002,0.0009
2025-08-21T23:00:11.807Z,Ethereum,ethereum,4251.4300,23244.0000,Deploy,519148,0.175291265,0.00009100210964222,0.3869,2.1153
2025-08-21T23:00:11.822Z,BNB Chain,binancecoin,841.3800,4600.0900,Deploy,519148,0.1,0.0000519148,0.0437,0.2388
2025-08-21T23:00:11.825Z,Polygon,matic-network,0.2381,1.3000,Deploy,519148,27.207000097,0.014124459686357356,0.0034,0.0184
2025-08-21T23:00:11.865Z,Ethereum,Ethereum,4251.4300,23244.0000,setNome,28132,0.175291265,0.00000493129386698,0.0210,0.1146
2025-08-21T23:00:11.866Z,BNB Chain,BNB Chain,841.3800,4600.0900,setNome,28132,0.1,0.0000028132,0.0024,0.0129
2025-08-21T23:00:11.867Z,Polygon,Polygon,0.2381,1.3000,setNome,28132,27.207000097,0.000765387326728804,0.0002,0.0010
2025-08-21T23:00:11.892Z,Ethereum,Ethereum,4251.4300,23244.0000,setPreco,26641,0.175291265,0.000004669934590865,0.0199,0.1085
2025-08-21T23:00:11.893Z,BNB Chain,BNB Chain,841.3800,4600.0900,setPreco,26641,0.1,0.0000026641,0.0022,0.0123
2025-08-21T23:00:11.895Z,Polygon,Polygon,0.2381,1.3000,setPreco,26641,27.207000097,0.000724821689584177,0.0002,0.0009
2025-08-22T17:00:12.023Z,Ethereum,ethereum,4749.5500,25770.0000,Deploy,519148,3.916882298,0.002033441611242104,9.6579,52.4018
2025-08-22T17:00:12.030Z,BNB Chain,binancecoin,883.9400,4795.9800,Deploy,519148,0.1,0.0000519148,0.0459,0.2490
2025-08-22T17:00:12.033Z,Polygon,matic-network,0.2509,1.3600,Deploy,519148,28.077664368,0.014576463301318464,0.0037,0.0198
2025-08-22T17:00:12.084Z,Ethereum,Ethereum,4749.5500,25770.0000,setNome,28132,3.916882298,0.000110189732807336,0.5234,2.8396
2025-08-22T17:00:12.085Z,BNB Chain,BNB Chain,883.9400,4795.9800,setNome,28132,0.1,0.0000028132,0.0025,0.0135
2025-08-22T17:00:12.086Z,Polygon,Polygon,0.2509,1.3600,setNome,28132,28.077664368,0.000789880854000576,0.0002,0.0011
2025-08-22T17:00:12.130Z,Ethereum,Ethereum,4749.5500,25770.0000,setPreco,26641,3.916882298,0.000104349661301018,0.4956,2.6891
2025-08-22T17:00:12.132Z,BNB Chain,BNB Chain,883.9400,4795.9800,setPreco,26641,0.1,0.0000026641,0.0024,0.0128
2025-08-22T17:00:12.134Z,Polygon,Polygon,0.2509,1.3600,setPreco,26641,28.077664368,0.000748017056427888,0.0002,0.0010
2025-08-22T18:00:10.702Z,Ethereum,ethereum,4800.4900,26016.0000,Deploy,519148,4.158852299,0.002159059853321252,10.3645,56.1701
2025-08-22T18:00:10.724Z,BNB Chain,binancecoin,893.2800,4841.0600,Deploy,519148,0.1,0.0000519148,0.0464,0.2513
2025-08-22T18:00:10.727Z,Polygon,matic-network,0.2518,1.3600,Deploy,519148,29.999472783,0.015574166296348884,0.0039,0.0212
2025-08-22T18:00:10.784Z,Ethereum,Ethereum,4800.4900,26016.0000,setNome,28132,4.158852299,0.000116996832875468,0.5616,3.0438
2025-08-22T18:00:10.786Z,BNB Chain,BNB Chain,893.2800,4841.0600,setNome,28132,0.1,0.0000028132,0.0025,0.0136
2025-08-22T18:00:10.787Z,Polygon,Polygon,0.2518,1.3600,setNome,28132,29.999472783,0.000843945168331356,0.0002,0.0011
2025-08-22T18:00:10.824Z,Ethereum,Ethereum,4800.4900,26016.0000,setPreco,26641,4.158852299,0.000110795984097659,0.5319,2.8825
2025-08-22T18:00:10.825Z,BNB Chain,BNB Chain,893.2800,4841.0600,setPreco,26641,0.1,0.0000026641,0.0024,0.0129
2025-08-22T18:00:10.826Z,Polygon,Polygon,0.2518,1.3600,setPreco,26641,29.999472783,0.000799215954411903,0.0002,0.0011
2025-08-22T19:00:09.714Z,Ethereum,ethereum,4789.1700,25961.0000,Deploy,519148,2.230104162,0.001157754115493976,5.5447,30.0565
2025-08-22T19:00:09.727Z,BNB Chain,binancecoin,893.8600,4845.3600,Deploy,519148,0.1,0.0000519148,0.0464,0.2515
2025-08-22T19:00:09.729Z,Polygon,matic-network,0.2514,1.3600,Deploy,519148,29.000017107,0.015055300881064836,0.0038,0.0205
2025-08-22T19:00:09.764Z,Ethereum,Ethereum,4789.1700,25961.0000,setNome,28132,2.230104162,0.000062737290285384,0.3005,1.6287
2025-08-22T19:00:09.766Z,BNB Chain,BNB Chain,893.8600,4845.3600,setNome,28132,0.1,0.0000028132,0.0025,0.0136
2025-08-22T19:00:09.768Z,Polygon,Polygon,0.2514,1.3600,setNome,28132,29.000017107,0.000815828481254124,0.0002,0.0011
2025-08-22T19:00:09.795Z,Ethereum,Ethereum,4789.1700,25961.0000,setPreco,26641,2.230104162,0.000059412204979842,0.2845,1.5424
2025-08-22T19:00:09.796Z,BNB Chain,BNB Chain,893.8600,4845.3600,setPreco,26641,0.1,0.0000026641,0.0024,0.0129
2025-08-22T19:00:09.798Z,Polygon,Polygon,0.2514,1.3600,setPreco,26641,29.000017107,0.000772589455747587,0.0002,0.0011
2025-08-22T20:00:11.607Z,Ethereum,ethereum,4841.8800,26249.0000,Deploy,519148,1.964851536,0.001020048745211328,4.9390,26.7753
2025-08-22T20:00:11.646Z,BNB Chain,binancecoin,894.9800,4851.9400,Deploy,519148,0.1,0.0000519148,0.0465,0.2519
2025-08-22T20:00:11.648Z,Polygon,matic-network,0.2529,1.3700,Deploy,519148,29.000000097,0.015055292050357356,0.0038,0.0206
2025-08-22T20:00:11.767Z,Ethereum,Ethereum,4841.8800,26249.0000,setNome,28132,1.964851536,0.000055275203410752,0.2676,1.4509
2025-08-22T20:00:11.772Z,BNB Chain,BNB Chain,894.9800,4851.9400,setNome,28132,0.1,0.0000028132,0.0025,0.0136
2025-08-22T20:00:11.774Z,Polygon,Polygon,0.2529,1.3700,setNome,28132,29.000000097,0.000815828002728804,0.0002,0.0011
2025-08-22T20:00:11.806Z,Ethereum,Ethereum,4841.8800,26249.0000,setPreco,26641,1.964851536,0.000052345609770576,0.2535,1.3740
2025-08-22T20:00:11.808Z,BNB Chain,BNB Chain,894.9800,4851.9400,setPreco,26641,0.1,0.0000026641,0.0024,0.0129
2025-08-22T20:00:11.809Z,Polygon,Polygon,0.2529,1.3700,setPreco,26641,29.000000097,0.000772589002584177,0.0002,0.0011
2025-08-22T21:00:12.051Z,Ethereum,ethereum,4840.0400,26234.0000,Deploy,519148,1.338160664,0.000694703432394272,3.3624,18.2248
2025-08-22T21:00:12.066Z,BNB Chain,binancecoin,894.9000,4850.6300,Deploy,519148,0.1,0.0000519148,0.0465,0.2518
2025-08-22T21:00:12.067Z,Polygon,matic-network,0.2540,1.3800,Deploy,519148,29.000000099,0.015055292051395652,0.0038,0.0208
2025-08-22T21:00:12.115Z,Ethereum,Ethereum,4840.0400,26234.0000,setNome,28132,1.338160664,0.000037645135799648,0.1822,0.9876
2025-08-22T21:00:12.116Z,BNB Chain,BNB Chain,894.9000,4850.6300,setNome,28132,0.1,0.0000028132,0.0025,0.0136
2025-08-22T21:00:12.117Z,Polygon,Polygon,0.2540,1.3800,setNome,28132,29.000000099,0.000815828002785068,0.0002,0.0011
2025-08-22T21:00:12.152Z,Ethereum,Ethereum,4840.0400,26234.0000,setPreco,26641,1.338160664,0.000035649938249624,0.1725,0.9352
2025-08-22T21:00:12.153Z,BNB Chain,BNB Chain,894.9000,4850.6300,setPreco,26641,0.1,0.0000026641,0.0024,0.0129
2025-08-22T21:00:12.154Z,Polygon,Polygon,0.2540,1.3800,setPreco,26641,29.000000099,0.000772589002637459,0.0002,0.0011
2025-08-22T22:00:11.711Z,Ethereum,ethereum,4848.2500,26283.0000,Deploy,519148,1.958046036,0.001016515683497328,4.9283,26.7171
2025-08-22T22:00:11.719Z,BNB Chain,binancecoin,898.5500,4871.1800,Deploy,519148,0.1,0.0000519148,0.0466,0.2529
2025-08-22T22:00:11.720Z,Polygon,matic-network,0.2554,1.3800,Deploy,519148,177.535133699,0.092167009589568452,0.0235,0.1272
2025-08-22T22:00:11.767Z,Ethereum,Ethereum,4848.2500,26283.0000,setNome,28132,1.958046036,0.000055083751084752,0.2671,1.4478
2025-08-22T22:00:11.775Z,BNB Chain,BNB Chain,898.5500,4871.1800,setNome,28132,0.1,0.0000028132,0.0025,0.0137
2025-08-22T22:00:11.778Z,Polygon,Polygon,0.2554,1.3800,setNome,28132,177.535133699,0.004994418381220268,0.0013,0.0069
2025-08-22T22:00:11.816Z,Ethereum,Ethereum,4848.2500,26283.0000,setPreco,26641,1.958046036,0.000052164304445076,0.2529,1.3710
2025-08-22T22:00:11.818Z,BNB Chain,BNB Chain,898.5500,4871.1800,setPreco,26641,0.1,0.0000026641,0.0024,0.0130
2025-08-22T22:00:11.820Z,Polygon,Polygon,0.2554,1.3800,setPreco,26641,177.535133699,0.004729713496875059,0.0012,0.0065
2025-08-25T18:00:13.332Z,Ethereum,ethereum,4591.5900,24841.0000,Deploy,519148,0.288968304,0.000150017317084992,0.6888,3.7266
2025-08-25T18:00:13.336Z,BNB Chain,binancecoin,864.6100,4677.9800,Deploy,519148,0.1,0.0000519148,0.0449,0.2429
2025-08-25T18:00:13.338Z,Polygon,matic-network,0.2391,1.2900,Deploy,519148,26.000000117,0.013497848060740316,0.0032,0.0174
2025-08-25T18:00:13.372Z,Ethereum,Ethereum,4591.5900,24841.0000,setNome,28132,0.288968304,0.000008129256328128,0.0373,0.2019
2025-08-25T18:00:13.373Z,BNB Chain,BNB Chain,864.6100,4677.9800,setNome,28132,0.1,0.0000028132,0.0024,0.0132
2025-08-25T18:00:13.374Z,Polygon,Polygon,0.2391,1.2900,setNome,28132,26.000000117,0.000731432003291444,0.0002,0.0009
2025-08-25T18:00:13.399Z,Ethereum,Ethereum,4591.5900,24841.0000,setPreco,26641,0.288968304,0.000007698404586864,0.0353,0.1912
2025-08-25T18:00:13.400Z,BNB Chain,BNB Chain,864.6100,4677.9800,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-25T18:00:13.402Z,Polygon,Polygon,0.2391,1.2900,setPreco,26641,26.000000117,0.000692666003116997,0.0002,0.0009
2025-08-25T19:00:13.003Z,Ethereum,ethereum,4574.9500,24752.0000,Deploy,519148,0.310683557,0.000161290747249436,0.7379,3.9923
2025-08-25T19:00:13.016Z,BNB Chain,binancecoin,864.9100,4679.4400,Deploy,519148,0.1,0.0000519148,0.0449,0.2429
2025-08-25T19:00:13.020Z,Polygon,matic-network,0.2385,1.2900,Deploy,519148,26.000000101,0.013497848052433948,0.0032,0.0174
2025-08-25T19:00:13.073Z,Ethereum,Ethereum,4574.9500,24752.0000,setNome,28132,0.310683557,0.000008740149825524,0.0400,0.2163
2025-08-25T19:00:13.074Z,BNB Chain,BNB Chain,864.9100,4679.4400,setNome,28132,0.1,0.0000028132,0.0024,0.0132
2025-08-25T19:00:13.076Z,Polygon,Polygon,0.2385,1.2900,setNome,28132,26.000000101,0.000731432002841332,0.0002,0.0009
2025-08-25T19:00:13.113Z,Ethereum,Ethereum,4574.9500,24752.0000,setPreco,26641,0.310683557,0.000008276920642037,0.0379,0.2049
2025-08-25T19:00:13.117Z,BNB Chain,BNB Chain,864.9100,4679.4400,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-25T19:00:13.119Z,Polygon,Polygon,0.2385,1.2900,setPreco,26641,26.000000101,0.000692666002690741,0.0002,0.0009
2025-08-25T20:00:11.105Z,Ethereum,ethereum,4441.1700,24044.0000,Deploy,519148,1.806278771,0.000937726011407108,4.1646,22.5467
2025-08-25T20:00:11.119Z,BNB Chain,binancecoin,855.7900,4633.1500,Deploy,519148,0.1,0.0000519148,0.0444,0.2405
2025-08-25T20:00:11.120Z,Polygon,matic-network,0.2344,1.2700,Deploy,519148,29.877809841,0.015511005223335468,0.0036,0.0197
2025-08-25T20:00:11.150Z,Ethereum,Ethereum,4441.1700,24044.0000,setNome,28132,1.806278771,0.000050814234385772,0.2257,1.2218
2025-08-25T20:00:11.152Z,BNB Chain,BNB Chain,855.7900,4633.1500,setNome,28132,0.1,0.0000028132,0.0024,0.0130
2025-08-25T20:00:11.153Z,Polygon,Polygon,0.2344,1.2700,setNome,28132,29.877809841,0.000840522546447012,0.0002,0.0011
2025-08-25T20:00:11.182Z,Ethereum,Ethereum,4441.1700,24044.0000,setPreco,26641,1.806278771,0.000048121072738211,0.2137,1.1570
2025-08-25T20:00:11.184Z,BNB Chain,BNB Chain,855.7900,4633.1500,setPreco,26641,0.1,0.0000026641,0.0023,0.0123
2025-08-25T20:00:11.184Z,Polygon,Polygon,0.2344,1.2700,setPreco,26641,29.877809841,0.000795974731974081,0.0002,0.0010
2025-08-25T21:00:09.647Z,Ethereum,ethereum,4369.6100,23658.0000,Deploy,519148,2.50957458,0.00130284062405784,5.6929,30.8226
2025-08-25T21:00:09.655Z,BNB Chain,binancecoin,842.1200,4559.4000,Deploy,519148,0.1,0.0000519148,0.0437,0.2367
2025-08-25T21:00:09.656Z,Polygon,matic-network,0.2311,1.2500,Deploy,519148,29.91308718,0.01552931938332264,0.0036,0.0194
2025-08-25T21:00:09.684Z,Ethereum,Ethereum,4369.6100,23658.0000,setNome,28132,2.50957458,0.00007059935208456,0.3085,1.6702
2025-08-25T21:00:09.685Z,BNB Chain,BNB Chain,842.1200,4559.4000,setNome,28132,0.1,0.0000028132,0.0024,0.0128
2025-08-25T21:00:09.686Z,Polygon,Polygon,0.2311,1.2500,setNome,28132,29.91308718,0.00084151496854776,0.0002,0.0011
2025-08-25T21:00:09.709Z,Ethereum,Ethereum,4369.6100,23658.0000,setPreco,26641,2.50957458,0.00006685757638578,0.2921,1.5817
2025-08-25T21:00:09.710Z,BNB Chain,BNB Chain,842.1200,4559.4000,setPreco,26641,0.1,0.0000026641,0.0022,0.0121
2025-08-25T21:00:09.711Z,Polygon,Polygon,0.2311,1.2500,setPreco,26641,29.91308718,0.00079691455556238,0.0002,0.0010
2025-08-25T22:00:10.681Z,Ethereum,ethereum,4372.3400,23656.0000,Deploy,519148,0.867799404,0.000450516324987792,1.9698,10.6574
2025-08-25T22:00:10.697Z,BNB Chain,binancecoin,841.2900,4551.7200,Deploy,519148,0.1,0.0000519148,0.0437,0.2363
2025-08-25T22:00:10.699Z,Polygon,matic-network,0.2323,1.2600,Deploy,519148,29.00000011,0.01505529205710628,0.0035,0.0190
2025-08-25T22:00:10.737Z,Ethereum,Ethereum,4372.3400,23656.0000,setNome,28132,0.867799404,0.000024412932833328,0.1067,0.5775
2025-08-25T22:00:10.738Z,BNB Chain,BNB Chain,841.2900,4551.7200,setNome,28132,0.1,0.0000028132,0.0024,0.0128
2025-08-25T22:00:10.739Z,Polygon,Polygon,0.2323,1.2600,setNome,28132,29.00000011,0.00081582800309452,0.0002,0.0010
2025-08-25T22:00:10.768Z,Ethereum,Ethereum,4372.3400,23656.0000,setPreco,26641,0.867799404,0.000023119043921964,0.1011,0.5469
2025-08-25T22:00:10.770Z,BNB Chain,BNB Chain,841.2900,4551.7200,setPreco,26641,0.1,0.0000026641,0.0022,0.0121
2025-08-25T22:00:10.771Z,Polygon,Polygon,0.2323,1.2600,setPreco,26641,29.00000011,0.00077258900293051,0.0002,0.0010
2025-08-26T17:00:11.761Z,Ethereum,ethereum,4553.4900,24793.0000,Deploy,519148,0.844971149,0.000438665082061052,1.9975,10.8758
2025-08-26T17:00:11.780Z,BNB Chain,binancecoin,856.1800,4661.8300,Deploy,519148,0.1,0.0000519148,0.0444,0.2420
2025-08-26T17:00:11.787Z,Polygon,matic-network,0.2418,1.3200,Deploy,519148,25.000001288,0.012978700668662624,0.0031,0.0171
2025-08-26T17:00:11.912Z,Ethereum,Ethereum,4553.4900,24793.0000,setNome,28132,0.844971149,0.000023770728363668,0.1082,0.5893
2025-08-26T17:00:11.919Z,BNB Chain,BNB Chain,856.1800,4661.8300,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-26T17:00:11.923Z,Polygon,Polygon,0.2418,1.3200,setNome,28132,25.000001288,0.000703300036234016,0.0002,0.0009
2025-08-26T17:00:11.983Z,Ethereum,Ethereum,4553.4900,24793.0000,setPreco,26641,0.844971149,0.000022510876380509,0.1025,0.5581
2025-08-26T17:00:11.987Z,BNB Chain,BNB Chain,856.1800,4661.8300,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-26T17:00:11.989Z,Polygon,Polygon,0.2418,1.3200,setPreco,26641,25.000001288,0.000666025034313608,0.0002,0.0009
2025-08-26T18:00:08.986Z,Ethereum,ethereum,4517.0200,24550.0000,Deploy,519148,0.644188627,0.000334429237329796,1.5106,8.2102
2025-08-26T18:00:08.998Z,BNB Chain,binancecoin,850.5500,4622.6500,Deploy,519148,0.1,0.0000519148,0.0442,0.2400
2025-08-26T18:00:09.000Z,Polygon,matic-network,0.2405,1.3100,Deploy,519148,25.00000023,0.01297870011940404,0.0031,0.0170
2025-08-26T18:00:09.044Z,Ethereum,Ethereum,4517.0200,24550.0000,setNome,28132,0.644188627,0.000018122314454764,0.0819,0.4449
2025-08-26T18:00:09.046Z,BNB Chain,BNB Chain,850.5500,4622.6500,setNome,28132,0.1,0.0000028132,0.0024,0.0130
2025-08-26T18:00:09.047Z,Polygon,Polygon,0.2405,1.3100,setNome,28132,25.00000023,0.00070330000647036,0.0002,0.0009
2025-08-26T18:00:09.077Z,Ethereum,Ethereum,4517.0200,24550.0000,setPreco,26641,0.644188627,0.000017161829211907,0.0775,0.4213
2025-08-26T18:00:09.080Z,BNB Chain,BNB Chain,850.5500,4622.6500,setPreco,26641,0.1,0.0000026641,0.0023,0.0123
2025-08-26T18:00:09.081Z,Polygon,Polygon,0.2405,1.3100,setPreco,26641,25.00000023,0.00066602500612743,0.0002,0.0009
2025-08-26T19:00:13.666Z,Ethereum,ethereum,4546.9500,24720.0000,Deploy,519148,0.733022814,0.000380547327842472,1.7303,9.4071
2025-08-26T19:00:13.681Z,BNB Chain,binancecoin,855.5500,4651.1800,Deploy,519148,0.1,0.0000519148,0.0444,0.2415
2025-08-26T19:00:13.684Z,Polygon,matic-network,0.2423,1.3200,Deploy,519148,25.000001791,0.012978700929794068,0.0031,0.0171
2025-08-26T19:00:13.726Z,Ethereum,Ethereum,4546.9500,24720.0000,setNome,28132,0.733022814,0.000020621397803448,0.0938,0.5098
2025-08-26T19:00:13.727Z,BNB Chain,BNB Chain,855.5500,4651.1800,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-26T19:00:13.729Z,Polygon,Polygon,0.2423,1.3200,setNome,28132,25.000001791,0.000703300050384412,0.0002,0.0009
2025-08-26T19:00:13.757Z,Ethereum,Ethereum,4546.9500,24720.0000,setPreco,26641,0.733022814,0.000019528460787774,0.0888,0.4827
2025-08-26T19:00:13.759Z,BNB Chain,BNB Chain,855.5500,4651.1800,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-26T19:00:13.761Z,Polygon,Polygon,0.2423,1.3200,setPreco,26641,25.000001791,0.000666025047714031,0.0002,0.0009
2025-08-26T20:00:10.902Z,Ethereum,ethereum,4589.7700,24938.0000,Deploy,519148,0.63936637,0.00033192577225276,1.5235,8.2776
2025-08-26T20:00:10.917Z,BNB Chain,binancecoin,859.0700,4667.6600,Deploy,519148,0.1,0.0000519148,0.0446,0.2423
2025-08-26T20:00:10.923Z,Polygon,matic-network,0.2444,1.3300,Deploy,519148,26.000000113,0.013497848058663724,0.0033,0.0180
2025-08-26T20:00:11.001Z,Ethereum,Ethereum,4589.7700,24938.0000,setNome,28132,0.63936637,0.00001798665472084,0.0826,0.4486
2025-08-26T20:00:11.003Z,BNB Chain,BNB Chain,859.0700,4667.6600,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-26T20:00:11.004Z,Polygon,Polygon,0.2444,1.3300,setNome,28132,26.000000113,0.000731432003178916,0.0002,0.0010
2025-08-26T20:00:11.046Z,Ethereum,Ethereum,4589.7700,24938.0000,setPreco,26641,0.63936637,0.00001703335946317,0.0782,0.4248
2025-08-26T20:00:11.047Z,BNB Chain,BNB Chain,859.0700,4667.6600,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-26T20:00:11.048Z,Polygon,Polygon,0.2444,1.3300,setPreco,26641,26.000000113,0.000692666003010433,0.0002,0.0009
2025-08-26T21:00:10.317Z,Ethereum,ethereum,4586.3900,24915.0000,Deploy,519148,0.400019518,0.000207669332730664,0.9525,5.1741
2025-08-26T21:00:10.334Z,BNB Chain,binancecoin,862.2200,4683.9300,Deploy,519148,0.1,0.0000519148,0.0448,0.2432
